timestamp,temperature,humidity,pir_sensor,door_opening,gases,electric_consumption
2024-11-13 17:44:00,20.9,69.26,0,0,329.54,0.86
2024-11-13 17:48:00,16.96,59.25,0,0,215.08,0.34
2024-11-13 17:52:00,25.08,51.98,0,0,334.61,0.88
2024-11-13 17:56:00,25.94,68.73,0,0,225.55,0.62
2024-11-13 18:00:00,23.63,86.85,1,0,327.79,1.51
2024-11-13 18:04:00,18.1,32.48,0,0,368.77,1.0
2024-11-13 18:08:00,22.57,85.13,1,1,302.99,2.15
2024-11-13 18:12:00,19.68,66.54,1,0,314.88,1.66
2024-11-13 18:16:00,21.41,78.44,0,0,383.57,0.84
2024-11-13 18:20:00,24.68,53.03,1,1,367.58,1.56
2024-11-13 18:24:00,26.18,58.31,0,0,367.31,0.36
2024-11-13 18:28:00,18.48,82.13,0,0,376.74,1.28
2024-11-13 18:32:00,21.08,54.89,0,0,429.75,1.29
2024-11-13 18:36:00,19.04,62.08,0,0,306.83,0.9
2024-11-13 18:40:00,17.98,31.21,0,0,391.09,0.44
2024-11-13 18:44:00,26.75,39.52,0,0,389.29,0.85
2024-11-13 18:48:00,28.64,68.5,1,1,366.02,1.04
2024-11-13 18:52:00,20.55,73.02,0,0,346.31,1.19
2024-11-13 18:56:00,26.27,64.96,0,0,346.56,0.6
2024-11-13 19:00:00,28.45,38.6,0,0,398.74,0.6
2024-11-13 19:04:00,27.69,56.72,0,0,391.37,1.43
2024-11-13 19:08:00,17.74,51.31,0,0,406.92,0.75
2024-11-13 19:12:00,29.34,59.74,1,0,397.46,1.83
2024-11-13 19:16:00,20.65,82.22,0,0,348.91,1.03
2024-11-13 19:20:00,20.09,76.55,1,0,280.04,1.55
2024-11-13 19:24:00,15.94,35.04,0,0,340.23,0.36
2024-11-13 19:28:00,22.29,83.42,1,0,282.22,2.08
2024-11-13 19:32:00,16.64,58.31,0,0,246.32,1.19
2024-11-13 19:36:00,18.73,74.63,0,0,310.39,0.42
2024-11-13 19:40:00,19.75,38.4,1,0,402.68,1.08
2024-11-13 19:44:00,27.13,70.24,0,0,333.97,1.2
2024-11-13 19:48:00,28.13,44.18,1,0,351.5,2.16
2024-11-13 19:52:00,19.54,56.3,1,1,363.06,1.83
2024-11-13 19:56:00,27.88,31.01,0,0,358.45,1.09
2024-11-13 20:00:00,27.86,39.1,1,1,294.23,2.26
2024-11-13 20:04:00,26.47,35.52,1,0,335.65,1.28
2024-11-13 20:08:00,17.2,44.38,0,0,394.29,0.21
2024-11-13 20:12:00,25.35,36.0,0,0,345.91,0.62
2024-11-13 20:16:00,29.18,71.51,0,0,246.89,1.46
2024-11-13 20:20:00,25.24,31.74,0,0,364.14,1.35
2024-11-13 20:24:00,19.97,67.06,0,0,334.45,0.27
2024-11-13 20:28:00,22.51,38.44,1,1,329.4,1.47
2024-11-13 20:32:00,24.69,86.71,1,0,310.67,1.06
2024-11-13 20:36:00,22.66,85.99,1,1,346.56,1.75
2024-11-13 20:40:00,16.8,43.53,1,0,225.33,1.31
2024-11-13 20:44:00,19.68,66.87,0,0,385.9,1.39
2024-11-13 20:48:00,27.04,31.68,0,0,346.18,0.27
2024-11-13 20:52:00,27.92,85.91,1,0,306.27,1.74
2024-11-13 20:56:00,17.06,61.38,0,0,373.86,0.72
2024-11-13 21:00:00,29.29,32.59,1,0,303.7,1.51
2024-11-13 21:04:00,19.93,50.55,0,0,335.87,0.87
2024-11-13 21:08:00,24.93,34.61,0,0,263.57,0.83
2024-11-13 21:12:00,26.28,53.58,0,0,373.22,0.65
2024-11-13 21:16:00,27.18,70.2,0,0,370.42,1.04
2024-11-13 21:20:00,29.19,58.19,0,0,402.14,1.06
2024-11-13 21:24:00,19.69,53.02,0,0,356.74,0.3
2024-11-13 21:28:00,27.88,37.15,0,0,332.99,0.97
2024-11-13 21:32:00,16.98,44.7,0,0,357.89,1.12
2024-11-13 21:36:00,25.58,36.01,0,0,374.3,0.3
2024-11-13 21:40:00,26.13,78.45,0,0,300.2,1.06
2024-11-13 21:44:00,25.17,38.11,1,0,333.52,1.93
2024-11-13 21:48:00,18.78,65.72,0,0,350.1,1.28
2024-11-13 21:52:00,28.1,50.56,0,0,376.18,0.25
2024-11-13 21:56:00,17.53,43.56,1,0,333.0,1.9
2024-11-13 22:00:00,15.8,68.37,0,0,331.55,1.24
2024-11-13 22:04:00,25.76,57.42,0,0,251.99,0.72
2024-11-13 22:08:00,22.13,54.01,0,0,400.9,0.91
2024-11-13 22:12:00,27.74,65.57,0,0,268.78,0.54
2024-11-13 22:16:00,20.75,59.48,0,0,320.39,0.6
2024-11-13 22:20:00,17.52,48.21,0,0,272.37,0.85
2024-11-13 22:24:00,27.55,63.54,0,0,304.9,0.4
2024-11-13 22:28:00,23.23,70.17,0,0,246.04,0.68
2024-11-13 22:32:00,17.84,31.6,0,0,353.78,0.59
2024-11-13 22:36:00,25.81,57.95,0,0,259.13,0.51
2024-11-13 22:40:00,22.67,33.46,0,0,304.08,0.83
2024-11-13 22:44:00,24.06,41.18,0,0,296.81,1.29
2024-11-13 22:48:00,21.91,63.63,0,0,264.92,0.51
2024-11-13 22:52:00,27.43,81.97,0,0,172.74,1.06
2024-11-13 22:56:00,27.44,82.97,0,0,352.97,0.53
2024-11-13 23:00:00,25.64,34.2,1,1,307.22,1.14
2024-11-13 23:04:00,16.58,55.15,0,0,212.98,1.43
2024-11-13 23:08:00,27.58,64.98,0,0,204.34,1.02
2024-11-13 23:12:00,25.07,38.82,0,0,283.9,0.34
2024-11-13 23:16:00,25.46,75.93,0,0,295.88,1.02
2024-11-13 23:20:00,20.44,74.65,1,0,289.25,1.26
2024-11-13 23:24:00,28.19,84.2,1,1,372.2,1.99
2024-11-13 23:28:00,25.88,30.51,0,0,216.52,0.52
2024-11-13 23:32:00,16.69,43.0,0,0,310.61,1.25
2024-11-13 23:36:00,21.12,79.63,0,0,332.28,0.46
2024-11-13 23:40:00,28.3,70.23,0,0,331.22,0.93
2024-11-13 23:44:00,15.71,83.66,0,0,344.69,1.39
2024-11-13 23:48:00,29.42,33.43,0,0,305.85,0.58
2024-11-13 23:52:00,25.19,65.82,0,0,312.31,0.31
2024-11-13 23:56:00,24.47,64.14,0,0,283.51,0.92
2024-11-14 00:00:00,19.06,32.14,0,0,224.52,0.42
2024-11-14 00:04:00,18.73,60.81,0,0,316.44,1.15
2024-11-14 00:08:00,29.13,66.57,0,0,279.87,0.97
2024-11-14 00:12:00,19.47,41.48,0,0,262.8,0.65
2024-11-14 00:16:00,26.63,46.4,0,0,318.62,1.12
2024-11-14 00:20:00,20.9,68.42,0,0,323.07,0.51
2024-11-14 00:24:00,17.09,58.1,0,0,264.71,1.39
2024-11-14 00:28:00,15.16,81.48,0,0,312.5,0.65
2024-11-14 00:32:00,23.16,50.54,0,0,295.94,1.19
2024-11-14 00:36:00,29.64,46.0,0,0,309.49,0.54
2024-11-14 00:40:00,20.54,89.09,0,0,362.68,1.13
2024-11-14 00:44:00,20.36,84.67,0,0,322.13,0.24
2024-11-14 00:48:00,20.16,31.74,0,0,318.35,0.58
2024-11-14 00:52:00,22.81,76.24,0,0,255.74,0.32
2024-11-14 00:56:00,21.61,36.62,0,0,262.78,0.79
2024-11-14 01:00:00,28.2,31.65,0,0,324.08,0.77
2024-11-14 01:04:00,22.58,46.42,0,0,220.62,0.67
2024-11-14 01:08:00,22.62,46.16,1,0,282.18,2.04
2024-11-14 01:12:00,17.08,79.16,0,0,261.84,0.52
2024-11-14 01:16:00,29.74,72.64,1,0,292.89,1.77
2024-11-14 01:20:00,18.75,88.9,0,0,289.22,0.78
2024-11-14 01:24:00,16.1,72.69,0,0,306.53,0.64
2024-11-14 01:28:00,24.95,55.1,0,0,323.26,0.46
2024-11-14 01:32:00,23.93,71.94,1,0,348.33,1.62
2024-11-14 01:36:00,21.23,89.97,0,0,352.09,0.63
2024-11-14 01:40:00,21.33,72.61,0,0,288.14,1.26
2024-11-14 01:44:00,26.78,75.7,0,0,270.45,1.46
2024-11-14 01:48:00,17.94,86.3,0,0,260.61,0.5
2024-11-14 01:52:00,27.3,36.82,1,1,283.88,1.11
2024-11-14 01:56:00,24.73,72.29,0,0,250.61,0.61
2024-11-14 02:00:00,21.28,81.05,0,0,323.48,0.81
2024-11-14 02:04:00,21.87,87.26,0,0,351.17,0.59
2024-11-14 02:08:00,18.85,42.66,1,0,223.77,2.08
2024-11-14 02:12:00,26.28,60.24,0,0,300.47,1.21
2024-11-14 02:16:00,22.69,70.83,0,0,377.8,1.46
2024-11-14 02:20:00,19.81,44.85,1,0,225.92,1.4
2024-11-14 02:24:00,23.94,66.03,0,0,373.86,0.6
2024-11-14 02:28:00,29.94,45.45,0,0,257.01,0.73
2024-11-14 02:32:00,21.53,50.01,0,0,269.64,0.88
2024-11-14 02:36:00,28.81,56.49,0,0,330.88,1.16
2024-11-14 02:40:00,20.18,61.75,0,0,325.38,1.35
2024-11-14 02:44:00,15.82,56.96,0,0,294.73,0.8
2024-11-14 02:48:00,18.06,59.59,0,0,261.83,0.58
2024-11-14 02:52:00,21.28,47.92,0,0,237.8,0.61
2024-11-14 02:56:00,18.29,39.54,1,1,296.17,1.62
2024-11-14 03:00:00,15.0,32.84,0,0,289.39,0.94
2024-11-14 03:04:00,28.73,41.76,0,0,260.39,0.83
2024-11-14 03:08:00,27.66,64.92,0,0,287.22,0.46
2024-11-14 03:12:00,26.13,77.17,0,0,312.54,1.34
2024-11-14 03:16:00,17.52,40.15,0,0,353.49,1.22
2024-11-14 03:20:00,16.81,36.51,0,0,309.75,0.38
2024-11-14 03:24:00,16.01,74.96,0,0,291.22,0.68
2024-11-14 03:28:00,25.86,48.31,0,0,258.83,0.9
2024-11-14 03:32:00,28.93,87.09,0,0,262.78,0.79
2024-11-14 03:36:00,21.46,72.86,0,0,310.82,0.72
2024-11-14 03:40:00,16.79,49.61,0,0,313.54,1.13
2024-11-14 03:44:00,22.69,47.37,0,0,288.89,0.27
2024-11-14 03:48:00,20.23,61.42,0,0,345.25,0.81
2024-11-14 03:52:00,20.62,34.75,1,0,302.94,1.35
2024-11-14 03:56:00,24.32,37.06,0,0,275.68,0.31
2024-11-14 04:00:00,25.78,40.55,0,0,267.25,0.8
2024-11-14 04:04:00,16.66,76.48,0,0,263.89,0.42
2024-11-14 04:08:00,15.53,60.83,0,0,324.0,0.54
2024-11-14 04:12:00,29.91,30.63,0,0,268.93,0.86
2024-11-14 04:16:00,18.49,70.41,0,0,305.38,1.47
2024-11-14 04:20:00,15.81,55.42,0,0,257.58,1.09
2024-11-14 04:24:00,17.85,60.65,0,0,291.65,0.56
2024-11-14 04:28:00,15.58,42.85,0,0,297.27,0.7
2024-11-14 04:32:00,20.88,63.11,0,0,418.21,0.73
2024-11-14 04:36:00,27.04,88.75,0,0,234.64,0.4
2024-11-14 04:40:00,20.12,34.41,0,0,340.43,0.41
2024-11-14 04:44:00,21.66,47.04,0,0,261.57,0.39
2024-11-14 04:48:00,25.13,44.58,0,0,367.49,0.88
2024-11-14 04:52:00,22.63,44.91,1,0,265.1,2.02
2024-11-14 04:56:00,27.92,52.72,1,0,351.81,1.49
2024-11-14 05:00:00,27.99,79.09,1,0,311.09,2.08
2024-11-14 05:04:00,15.15,84.77,0,0,233.43,0.36
2024-11-14 05:08:00,26.67,42.13,0,0,309.94,1.48
2024-11-14 05:12:00,21.91,62.58,0,0,325.78,0.81
2024-11-14 05:16:00,29.83,68.21,0,0,329.38,0.48
2024-11-14 05:20:00,22.25,61.31,0,0,288.15,1.43
2024-11-14 05:24:00,29.8,56.04,0,0,429.73,0.81
2024-11-14 05:28:00,26.32,41.52,0,0,397.3,0.65
2024-11-14 05:32:00,18.73,59.29,1,0,316.91,1.14
2024-11-14 05:36:00,23.08,54.07,1,1,234.19,1.19
2024-11-14 05:40:00,29.88,77.73,0,0,249.99,1.47
2024-11-14 05:44:00,27.86,75.82,1,1,286.55,1.12
2024-11-14 05:48:00,16.46,38.04,0,0,295.2,1.47
2024-11-14 05:52:00,25.6,35.31,0,0,258.69,0.63
2024-11-14 05:56:00,20.18,84.49,0,0,272.81,0.5
2024-11-14 06:00:00,15.1,62.13,0,0,200.56,0.44
2024-11-14 06:04:00,21.05,81.47,0,0,191.94,0.74
2024-11-14 06:08:00,18.52,33.49,0,0,300.69,0.51
2024-11-14 06:12:00,27.28,61.59,0,0,379.62,1.11
2024-11-14 06:16:00,20.06,62.37,1,0,222.45,1.06
2024-11-14 06:20:00,27.41,81.64,0,0,289.33,1.29
2024-11-14 06:24:00,15.01,35.86,0,0,299.08,1.28
2024-11-14 06:28:00,19.62,44.43,0,0,318.64,0.57
2024-11-14 06:32:00,18.62,54.39,1,0,274.48,2.14
2024-11-14 06:36:00,18.5,81.95,1,0,244.99,2.17
2024-11-14 06:40:00,16.02,86.33,0,0,332.29,0.97
2024-11-14 06:44:00,17.81,89.56,1,0,202.29,1.66
2024-11-14 06:48:00,23.33,87.55,1,0,319.09,1.49
2024-11-14 06:52:00,19.37,30.36,0,0,259.8,1.22
2024-11-14 06:56:00,21.26,32.86,0,0,312.19,0.58
2024-11-14 07:00:00,20.65,38.86,0,0,358.03,0.63
2024-11-14 07:04:00,28.14,50.93,0,0,265.68,0.41
2024-11-14 07:08:00,28.58,79.8,1,0,281.59,1.66
2024-11-14 07:12:00,22.39,83.56,0,0,278.97,0.31
2024-11-14 07:16:00,19.95,41.21,0,0,413.92,0.62
2024-11-14 07:20:00,16.6,67.18,0,0,293.6,0.69
2024-11-14 07:24:00,29.3,85.04,0,0,291.31,0.53
2024-11-14 07:28:00,15.9,57.82,1,0,295.68,1.24
2024-11-14 07:32:00,19.46,36.21,0,0,367.64,0.88
2024-11-14 07:36:00,19.47,57.47,0,0,268.1,1.32
2024-11-14 07:40:00,19.81,52.55,1,0,339.67,1.57
2024-11-14 07:44:00,17.46,64.66,0,0,262.05,0.51
2024-11-14 07:48:00,26.75,56.32,0,0,258.58,0.57
2024-11-14 07:52:00,16.84,31.04,0,0,318.54,1.32
2024-11-14 07:56:00,24.52,89.64,0,0,360.71,0.89
2024-11-14 08:00:00,16.86,62.61,0,0,280.83,0.37
2024-11-14 08:04:00,16.06,58.42,0,0,280.48,1.12
2024-11-14 08:08:00,28.64,87.28,0,0,331.76,0.4
2024-11-14 08:12:00,17.85,39.35,0,0,299.47,0.28
2024-11-14 08:16:00,27.32,41.35,0,0,334.0,0.53
2024-11-14 08:20:00,23.17,78.48,1,1,218.73,0.94
2024-11-14 08:24:00,16.17,45.65,0,0,248.03,0.99
2024-11-14 08:28:00,29.33,77.95,1,1,296.92,1.66
2024-11-14 08:32:00,18.7,46.29,1,0,322.59,1.92
2024-11-14 08:36:00,27.89,31.99,0,0,293.51,0.87
2024-11-14 08:40:00,17.53,61.02,1,1,303.99,1.52
2024-11-14 08:44:00,27.81,41.8,1,0,330.33,1.64
2024-11-14 08:48:00,15.2,75.47,0,0,237.67,0.76
2024-11-14 08:52:00,22.68,68.47,1,0,330.32,1.15
2024-11-14 08:56:00,26.54,85.42,0,0,352.53,1.08
2024-11-14 09:00:00,29.02,76.98,0,0,282.86,1.45
2024-11-14 09:04:00,28.64,40.85,1,1,256.94,1.73
2024-11-14 09:08:00,27.29,78.01,0,0,344.44,0.75
2024-11-14 09:12:00,28.32,68.5,1,1,385.98,1.17
2024-11-14 09:16:00,17.99,70.14,1,0,307.39,2.29
2024-11-14 09:20:00,19.26,79.94,1,0,255.85,2.15
2024-11-14 09:24:00,19.33,64.43,0,0,299.71,1.26
2024-11-14 09:28:00,20.66,57.96,1,1,258.31,1.18
2024-11-14 09:32:00,20.9,68.2,0,0,335.8,1.37
2024-11-14 09:36:00,23.17,47.88,0,0,297.47,0.23
2024-11-14 09:40:00,17.4,40.96,0,0,253.6,0.78
2024-11-14 09:44:00,25.37,67.0,1,0,309.97,1.56
2024-11-14 09:48:00,17.51,44.03,0,0,267.23,1.28
2024-11-14 09:52:00,19.65,34.79,0,0,234.25,1.18
2024-11-14 09:56:00,22.55,30.03,0,0,337.96,1.24
2024-11-14 10:00:00,26.95,66.5,0,0,314.93,1.33
2024-11-14 10:04:00,26.09,51.73,0,0,276.54,0.82
2024-11-14 10:08:00,24.68,75.14,0,0,363.6,1.21
2024-11-14 10:12:00,17.34,52.51,1,0,262.66,0.97
2024-11-14 10:16:00,23.21,59.16,0,0,278.27,0.78
2024-11-14 10:20:00,16.31,54.43,0,0,318.75,0.24
2024-11-14 10:24:00,20.66,69.03,0,0,343.81,1.39
2024-11-14 10:28:00,21.2,51.37,0,0,319.55,1.45
2024-11-14 10:32:00,15.6,87.83,0,0,271.8,0.31
2024-11-14 10:36:00,19.11,86.17,0,0,288.13,0.89
2024-11-14 10:40:00,29.33,80.88,0,0,267.73,0.62
2024-11-14 10:44:00,29.3,85.22,1,1,283.38,1.59
2024-11-14 10:48:00,20.28,56.95,0,0,287.17,0.79
2024-11-14 10:52:00,15.65,62.19,0,0,320.81,0.36
2024-11-14 10:56:00,17.69,74.53,0,0,265.5,0.44
2024-11-14 11:00:00,20.88,71.77,0,0,388.86,0.95
2024-11-14 11:04:00,29.22,83.44,0,0,369.8,0.22
2024-11-14 11:08:00,17.12,72.98,0,0,317.18,0.98
2024-11-14 11:12:00,26.45,89.87,0,0,409.79,0.61
2024-11-14 11:16:00,16.63,50.91,0,0,339.03,1.28
2024-11-14 11:20:00,29.72,79.98,0,0,341.1,0.98
2024-11-14 11:24:00,20.72,71.86,0,0,449.98,1.12
2024-11-14 11:28:00,26.63,71.48,0,0,316.51,0.35
2024-11-14 11:32:00,20.14,49.55,0,0,320.13,0.55
2024-11-14 11:36:00,24.42,77.14,0,0,422.56,1.5
2024-11-14 11:40:00,17.88,84.02,0,0,388.66,0.76
2024-11-14 11:44:00,17.19,43.11,0,0,387.26,0.67
2024-11-14 11:48:00,29.07,67.53,1,0,294.21,2.29
2024-11-14 11:52:00,28.76,53.53,0,0,335.04,0.24
2024-11-14 11:56:00,28.31,89.37,1,0,271.62,1.74
2024-11-14 12:00:00,24.38,58.73,0,0,237.92,0.47
2024-11-14 12:04:00,27.12,43.7,0,0,304.87,0.68
2024-11-14 12:08:00,16.04,52.91,0,0,315.7,0.46
2024-11-14 12:12:00,20.02,69.23,0,0,442.88,0.25
2024-11-14 12:16:00,19.71,34.57,0,0,394.87,0.74
2024-11-14 12:20:00,24.53,66.22,0,0,297.67,1.23
2024-11-14 12:24:00,20.34,85.87,1,1,386.9,2.36
2024-11-14 12:28:00,17.23,81.02,0,0,283.89,1.01
2024-11-14 12:32:00,23.95,34.06,1,0,426.95,1.39
2024-11-14 12:36:00,27.22,89.6,0,0,290.72,1.2
2024-11-14 12:40:00,20.73,71.92,1,0,342.55,1.57
2024-11-14 12:44:00,16.98,39.74,0,0,415.67,0.68
2024-11-14 12:48:00,17.95,30.74,0,0,322.9,0.43
2024-11-14 12:52:00,18.56,40.28,0,0,426.82,1.23
2024-11-14 12:56:00,19.5,80.29,1,0,348.7,1.76
2024-11-14 13:00:00,24.64,31.3,0,0,374.06,1.45
2024-11-14 13:04:00,24.01,43.99,0,0,375.38,1.24
2024-11-14 13:08:00,25.44,75.44,0,0,366.57,0.75
2024-11-14 13:12:00,20.44,65.17,1,0,325.94,1.86
2024-11-14 13:16:00,27.36,76.96,0,0,267.62,0.79
2024-11-14 13:20:00,18.06,74.77,0,0,320.97,0.3
2024-11-14 13:24:00,22.04,33.04,0,0,334.05,0.87
2024-11-14 13:28:00,27.01,83.55,1,0,348.94,1.85
2024-11-14 13:32:00,17.7,43.62,0,0,326.42,1.31
2024-11-14 13:36:00,16.65,63.2,0,0,222.84,0.95
2024-11-14 13:40:00,28.26,68.66,1,0,339.95,1.37
2024-11-14 13:44:00,20.14,40.12,0,0,346.66,0.21
2024-11-14 13:48:00,25.26,88.57,0,0,339.78,0.6
2024-11-14 13:52:00,15.38,59.29,0,0,299.55,1.49
2024-11-14 13:56:00,25.35,33.46,1,0,323.45,1.84
2024-11-14 14:00:00,19.74,86.24,0,0,360.76,1.13
2024-11-14 14:04:00,15.84,65.18,0,0,332.16,1.19
2024-11-14 14:08:00,24.15,71.95,1,0,336.44,1.58
2024-11-14 14:12:00,18.61,61.51,0,0,322.77,0.96
2024-11-14 14:16:00,20.8,80.08,1,0,274.38,1.46
2024-11-14 14:20:00,16.21,31.99,0,0,328.24,0.78
2024-11-14 14:24:00,17.21,46.1,0,0,286.41,1.33
2024-11-14 14:28:00,19.47,58.18,0,0,294.76,0.71
2024-11-14 14:32:00,16.35,34.6,0,0,358.56,1.29
2024-11-14 14:36:00,28.66,72.35,0,0,399.06,1.29
2024-11-14 14:40:00,15.09,53.62,0,0,373.71,1.2
2024-11-14 14:44:00,22.26,46.36,1,0,407.56,1.22
2024-11-14 14:48:00,16.85,30.2,0,0,402.45,0.39
2024-11-14 14:52:00,19.62,73.19,1,0,360.13,1.54
2024-11-14 14:56:00,28.89,80.03,0,0,421.22,1.3
2024-11-14 15:00:00,17.43,53.7,0,0,193.92,1.34
2024-11-14 15:04:00,29.49,63.85,1,0,341.24,0.98
2024-11-14 15:08:00,18.09,43.66,0,0,191.27,0.62
2024-11-14 15:12:00,26.12,67.33,1,0,268.67,2.16
2024-11-14 15:16:00,23.2,30.73,0,0,336.52,0.52
2024-11-14 15:20:00,28.27,59.32,0,0,331.01,1.47
2024-11-14 15:24:00,23.31,68.65,0,0,251.5,0.84
2024-11-14 15:28:00,23.02,85.09,0,0,297.6,1.42
2024-11-14 15:32:00,17.93,52.88,0,0,270.24,0.76
2024-11-14 15:36:00,17.49,75.91,0,0,342.37,0.62
2024-11-14 15:40:00,28.75,65.86,0,0,296.13,0.67
2024-11-14 15:44:00,19.92,85.62,0,0,267.59,1.35
2024-11-14 15:48:00,20.58,53.9,1,0,319.09,1.21
2024-11-14 15:52:00,26.4,49.15,1,1,328.95,1.95
2024-11-14 15:56:00,20.08,83.23,0,0,290.24,0.81
2024-11-14 16:00:00,29.28,32.95,0,0,332.67,1.42
2024-11-14 16:04:00,26.07,38.18,0,0,378.08,0.41
2024-11-14 16:08:00,23.96,34.94,0,0,195.98,0.76
2024-11-14 16:12:00,28.21,80.59,0,0,360.3,0.36
2024-11-14 16:16:00,15.74,30.64,1,1,371.6,1.69
2024-11-14 16:20:00,18.86,81.7,0,0,322.46,0.72
2024-11-14 16:24:00,21.98,57.08,0,0,284.37,0.28
2024-11-14 16:28:00,18.4,30.24,1,0,222.07,2.17
2024-11-14 16:32:00,26.16,54.1,0,0,302.12,0.69
2024-11-14 16:36:00,28.79,41.21,1,0,279.87,1.66
2024-11-14 16:40:00,21.36,67.46,0,0,230.45,0.73
2024-11-14 16:44:00,20.13,70.76,0,0,267.17,0.84
2024-11-14 16:48:00,29.42,59.25,1,0,298.01,0.84
2024-11-14 16:52:00,21.67,32.43,0,0,313.47,1.26
2024-11-14 16:56:00,22.34,69.37,0,0,248.77,0.63
2024-11-14 17:00:00,20.27,80.52,0,0,181.0,1.14
2024-11-14 17:04:00,28.64,73.22,0,0,287.22,0.28
2024-11-14 17:08:00,23.53,79.8,0,0,254.1,0.88
2024-11-14 17:12:00,26.43,42.03,0,0,278.18,1.38
2024-11-14 17:16:00,27.18,83.33,0,0,197.66,0.72
2024-11-14 17:20:00,20.13,49.33,0,0,283.96,0.46
2024-11-14 17:24:00,21.51,30.8,0,0,318.62,0.33
2024-11-14 17:28:00,27.73,80.6,0,0,277.83,1.32
2024-11-14 17:32:00,20.45,86.51,0,0,305.17,0.51
2024-11-14 17:36:00,26.91,69.33,0,0,285.29,1.47
2024-11-14 17:40:00,29.11,43.89,0,0,201.44,0.52
2024-11-14 17:44:00,24.35,45.1,0,0,304.05,0.83
2024-11-14 17:48:00,26.12,58.0,0,0,260.77,0.8
2024-11-14 17:52:00,27.08,83.87,0,0,233.76,0.28
2024-11-14 17:56:00,27.68,38.98,0,0,333.91,0.89
2024-11-14 18:00:00,20.93,79.56,1,0,343.24,1.99
2024-11-14 18:04:00,15.77,47.48,0,0,317.38,1.16
2024-11-14 18:08:00,21.03,78.52,0,0,322.94,0.88
2024-11-14 18:12:00,25.11,85.22,0,0,386.62,1.26
2024-11-14 18:16:00,21.76,55.65,0,0,235.69,1.18
2024-11-14 18:20:00,26.23,51.9,1,0,288.06,1.24
2024-11-14 18:24:00,20.35,78.13,1,0,274.37,1.61
2024-11-14 18:28:00,24.52,61.77,1,0,395.06,0.93
2024-11-14 18:32:00,17.8,71.07,1,1,431.67,1.18
2024-11-14 18:36:00,26.24,67.37,0,0,378.96,1.13
2024-11-14 18:40:00,23.19,39.17,1,0,332.26,1.54
2024-11-14 18:44:00,18.06,80.69,0,0,327.16,0.98
2024-11-14 18:48:00,19.38,41.75,0,0,368.45,1.15
2024-11-14 18:52:00,26.23,85.94,1,1,323.78,1.49
2024-11-14 18:56:00,22.24,45.03,0,0,299.34,0.72
2024-11-14 19:00:00,18.24,74.03,0,0,396.87,0.99
2024-11-14 19:04:00,29.51,47.08,1,0,410.73,1.3
2024-11-14 19:08:00,25.73,49.07,0,0,415.67,1.28
2024-11-14 19:12:00,29.36,48.6,0,0,470.03,0.65
2024-11-14 19:16:00,21.41,74.87,0,0,345.4,1.06
2024-11-14 19:20:00,22.13,63.41,1,0,308.16,2.02
2024-11-14 19:24:00,28.47,82.98,0,0,316.53,0.82
2024-11-14 19:28:00,22.88,48.44,0,0,290.88,0.48
2024-11-14 19:32:00,25.61,71.52,0,0,416.74,0.48
2024-11-14 19:36:00,18.78,75.18,1,0,267.96,1.14
2024-11-14 19:40:00,21.7,39.09,1,1,350.13,1.75
2024-11-14 19:44:00,16.85,54.04,0,0,440.52,0.58
2024-11-14 19:48:00,18.09,58.97,0,0,393.83,0.42
2024-11-14 19:52:00,15.01,51.34,0,0,318.44,1.13
2024-11-14 19:56:00,15.59,49.33,0,0,400.88,0.6
2024-11-14 20:00:00,29.66,71.19,0,0,269.29,0.98
2024-11-14 20:04:00,18.64,42.95,0,0,373.67,0.74
2024-11-14 20:08:00,24.95,72.56,1,0,353.64,1.56
2024-11-14 20:12:00,27.59,86.1,1,0,369.25,1.4
2024-11-14 20:16:00,23.26,63.91,0,0,460.34,0.61
2024-11-14 20:20:00,17.3,66.69,0,0,350.9,1.33
2024-11-14 20:24:00,25.92,34.14,0,0,289.21,0.29
2024-11-14 20:28:00,24.0,81.87,0,0,351.0,0.24
2024-11-14 20:32:00,25.97,47.13,0,0,346.23,0.73
2024-11-14 20:36:00,26.55,66.9,0,0,428.92,0.42
2024-11-14 20:40:00,29.63,88.75,0,0,331.24,1.17
2024-11-14 20:44:00,23.6,65.73,0,0,363.65,0.66
2024-11-14 20:48:00,20.12,73.48,1,0,343.26,1.14
2024-11-14 20:52:00,24.73,56.72,0,0,297.26,0.67
2024-11-14 20:56:00,16.03,33.62,0,0,268.81,0.49
2024-11-14 21:00:00,28.46,77.86,0,0,362.79,0.59
2024-11-14 21:04:00,16.79,32.1,1,1,394.91,1.56
2024-11-14 21:08:00,19.92,72.04,0,0,268.97,1.32
2024-11-14 21:12:00,27.24,31.38,0,0,364.57,0.68
2024-11-14 21:16:00,23.96,81.74,1,0,315.5,1.48
2024-11-14 21:20:00,20.9,39.46,1,0,254.46,1.86
2024-11-14 21:24:00,22.1,60.86,1,1,343.18,1.03
2024-11-14 21:28:00,27.82,65.83,0,0,374.5,0.59
2024-11-14 21:32:00,20.1,57.45,1,0,402.42,1.57
2024-11-14 21:36:00,28.04,50.45,1,0,384.35,1.68
2024-11-14 21:40:00,16.32,58.07,1,0,376.65,1.17
2024-11-14 21:44:00,26.65,48.68,0,0,388.08,0.76
2024-11-14 21:48:00,27.71,56.29,0,0,342.71,0.94
2024-11-14 21:52:00,17.73,51.53,1,1,226.57,1.42
